slug;school_id;korpus_id;walk_min;walk_m
obydenskiy-1;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-4;7;546
obydenskiy-1;litsey-ranhigs;litsey-ranhigs-2;10;727
obydenskiy-1;preduniversitariy-mglu;preduniversitariy-mglu-1;12;892
obydenskiy-1;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;13;959
obydenskiy-1;osm-34-shkola-1331-molodaya-iveriya;osm-34-shkola-1331-molodaya-iveriya-1;13;1009
obydenskiy-1;shkola-1253;shkola-1253-2;19;1459
obydenskiy-1;shkola-1799;shkola-1799-3;22;1616
obydenskiy-1;shkola-91;shkola-91-1;22;1671
obydenskiy-1;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;23;1720
obydenskiy-1;shkola-1234;shkola-1234-1;26;1920
obydenskiy-1;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-1;26;1921
obydenskiy-1;osm-525-shkola-1323;osm-525-shkola-1323-1;27;2014
obydenskiy-1;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;27;2032
obydenskiy-1;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;27;2037
obydenskiy-1;osm-583-shkola-123;osm-583-shkola-123-1;28;2107
obydenskiy-1;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;28;2135
obydenskiy-1;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;29;2168
obydenskiy-1;osm-569-shkola-110;osm-569-shkola-110-1;29;2190
obydenskiy-1;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;29;2196
oktyabrskaya-98;osm-467-shkola-237;osm-467-shkola-237-1;7;514
oktyabrskaya-98;osm-441-shkola-1956;osm-441-shkola-1956-1;11;861
oktyabrskaya-98;shkola-marina-roscha-im-v-f-orlova;shkola-marina-roscha-im-v-f-orlova-2;14;1013
oktyabrskaya-98;osm-436-shkola-259;osm-436-shkola-259-1;17;1261
oktyabrskaya-98;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-1;20;1469
oktyabrskaya-98;osm-428-gimnaziya-1572;osm-428-gimnaziya-1572-1;22;1668
oktyabrskaya-98;shkola-1501;shkola-1501-2;25;1866
oktyabrskaya-98;osm-433-shkola-internat-35;osm-433-shkola-internat-35-1;28;2114
oktyabrskaya-98;osm-674-shkola-1275;osm-674-shkola-1275-1;28;2114
oktyabrskaya-98;shkola-2107;shkola-2107-2;30;2215
olsufevskiy-10;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-1;7;530
olsufevskiy-10;osm-528-spetsshkola-30;osm-528-spetsshkola-30-1;10;750
olsufevskiy-10;osm-30-filippovskaya-shkola;osm-30-filippovskaya-shkola-1;11;805
olsufevskiy-10;meditsinskiy-sechenovskiy-preduniversariy;meditsinskiy-sechenovskiy-preduniversariy-1;11;825
olsufevskiy-10;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-1;12;868
olsufevskiy-10;shkola-1231-im-v-d-polenova;shkola-1231-im-v-d-polenova-6;13;959
olsufevskiy-10;shkola-1253;shkola-1253-1;13;999
olsufevskiy-10;shkola-1535;shkola-1535-1;19;1450
olsufevskiy-10;preduniversitariy-mglu;preduniversitariy-mglu-1;21;1564
olsufevskiy-10;osm-498-shkola-54;osm-498-shkola-54-1;22;1655
olsufevskiy-10;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-2;22;1681
olsufevskiy-10;shkola-171;shkola-171-1;23;1732
olsufevskiy-10;osm-195-shkola-45;osm-195-shkola-45-1;24;1820
olsufevskiy-10;litsey-ranhigs;litsey-ranhigs-2;28;2114
olsufevskiy-10;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-2;28;2121
olsufevskiy-10;osm-616-shkola-pri-posolstve-indii;osm-616-shkola-pri-posolstve-indii-1;30;2246
om;shkola-1329;shkola-1329-1;18;1357
om;shkola-2025;shkola-2025-3;18;1378
om;shkola-843;shkola-843-1;21;1599
om;shkola-1317;shkola-1317-1;22;1652
om;tsois-moskva-98;tsois-moskva-98-2;23;1694
om;klassicheskiy-pansion-mgu;klassicheskiy-pansion-mgu-2;26;1969
om-botanicheskiy;shkola-sviblovo;shkola-sviblovo-6;12;883
om-botanicheskiy;osm-576-tsentr-obrazovaniya-264;osm-576-tsentr-obrazovaniya-264-1;12;897
om-botanicheskiy;osm-45-pravoslavnaya-shkola-im-prepod;osm-45-pravoslavnaya-shkola-im-prepod-1;13;955
om-botanicheskiy;shkola-950;shkola-950-5;14;1023
om-botanicheskiy;shkola-1554;shkola-1554-4;26;1983
om-botanicheskiy;osm-578-shkola-240;osm-578-shkola-240-1;27;2058
om-botanicheskiy;osm-577-shkola-959;osm-577-shkola-959-1;28;2077
om-botanicheskiy;pervyy-moskovskiy-obrazovatelnyy-kompleks;pervyy-moskovskiy-obrazovatelnyy-kompleks-4;28;2123
om-botanicheskiy;shkola-1499-im-i-a-dokukina;shkola-1499-im-i-a-dokukina-1;29;2151
omega-residence;osm-93-shkola-1265;osm-93-shkola-1265-1;5;340
omega-residence;osm-653-shkola-1260;osm-653-shkola-1260-1;6;454
omega-residence;litsey-vtoraya-shkola-im-v-f-ovchinnikova;litsey-vtoraya-shkola-im-v-f-ovchinnikova-1;7;494
omega-residence;osm-91-shkola-22;osm-91-shkola-22-1;8;585
omega-residence;litsey-vorobevy-gory;litsey-vorobevy-gory-1;11;843
omega-residence;shkola-2086;shkola-2086-2;13;951
omega-residence;osm-201-shkola-26;osm-201-shkola-26-1;14;1042
omega-residence;osm-204-shkola-25;osm-204-shkola-25-1;16;1171
omega-residence;shkola-199;shkola-199-1;16;1225
omega-residence;shkola-192;shkola-192-1;18;1325
omega-residence;osm-431-shkola-1266;osm-431-shkola-1266-1;18;1386
omega-residence;shkola-1533-lit;shkola-1533-lit-2;22;1641
omega-residence;osm-429-sosh-198;osm-429-sosh-198-1;24;1803
omega-residence;osm-624-shkola-120;osm-624-shkola-120-1;26;1915
omega-residence;osm-259-shkola-11;osm-259-shkola-11-1;28;2079
omega-residence;shkola-118;shkola-118-4;28;2112
omega-residence;shkola-45-im-l-i-milgrama;shkola-45-im-l-i-milgrama-4;29;2212
omega-residence;osm-0-shkola-1;osm-0-shkola-1-1;30;2249
one;osm-545-shkola-340;osm-545-shkola-340-1;17;1240
one;romanovskaya-shkola;romanovskaya-shkola-4;19;1434
one;shkola-2030;shkola-2030-1;25;1855
one;osm-612-shkola-2055;osm-612-shkola-2055-1;28;2063
opus;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;12;918
opus;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;16;1176
opus;shkola-1270-vektor;shkola-1270-vektor-1;20;1492
opus;shkola-im-v-v-mayakovskogo;shkola-im-v-v-mayakovskogo-1;21;1570
opus;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;23;1709
opus;osm-497-shkola-498;osm-497-shkola-498-1;24;1831
opus;osm-48-shkola-467;osm-48-shkola-467-1;26;1919
opus;osm-654-shkola-463-im;osm-654-shkola-463-im-1;26;1946
opus;shkola-1259;shkola-1259-1;27;2026
opus;osm-361-shkola-1216;osm-361-shkola-1216-1;29;2163
orient-ekspress;osm-86-shkola-681;osm-86-shkola-681-1;20;1521
orient-ekspress;osm-87-moskovskaya-mezhdunarodnaya-sh;osm-87-moskovskaya-mezhdunarodnaya-sh-1;24;1790
orient-ekspress;osm-290-shkola-788;osm-290-shkola-788-1;25;1903
orient-ekspress;shkola-429-sokolinaya-gora;shkola-429-sokolinaya-gora-3;26;1940
orient-ekspress;shkola-1852;shkola-1852-1;27;2009
orient-ekspress;shkola-2126-perovo;shkola-2126-perovo-2;28;2116
orient-ekspress;osm-85-shkola-1637;osm-85-shkola-1637-2;28;2136
orient-ekspress;osm-663-moskovskaya-mezhdunarodnaya-sh;osm-663-moskovskaya-mezhdunarodnaya-sh-1;30;2234
oro;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-3;5;408
oro;osm-604-shkola-1525;osm-604-shkola-1525-1;7;523
oro;shkola-315;shkola-315-1;9;649
oro;shkola-1282-sokolniki;shkola-1282-sokolniki-2;19;1437
oro;osm-632-tsentr-obrazovaniya-345;osm-632-tsentr-obrazovaniya-345-1;20;1467
oro;evropeyskaya-gimnaziya;evropeyskaya-gimnaziya-1;20;1486
oro;shkola-1530-shkola-lomonosova;shkola-1530-shkola-lomonosova-3;21;1551
oro;shkola-354-im-d-m-karbysheva;shkola-354-im-d-m-karbysheva-3;23;1694
oro;osm-210-shkola-1429-imeni-geroya-sovet;osm-210-shkola-1429-imeni-geroya-sovet-1;23;1734
oro;osm-609-shkola-1247;osm-609-shkola-1247-1;28;2100
oro;osm-549-tsentr-obrazovaniya-1480;osm-549-tsentr-obrazovaniya-1480-2;30;2218
ostrov;osm-667-shkola-2030;osm-667-shkola-2030-1;8;575
palashevskiy-11;shkola-1234;shkola-1234-4;3;189
palashevskiy-11;osm-360-tsentr-obrazovaniya-1441-bronn;osm-360-tsentr-obrazovaniya-1441-bronn-1;6;460
palashevskiy-11;shkola-1520-im-kaptsovyh;shkola-1520-im-kaptsovyh-2;9;697
palashevskiy-11;osm-21-shkola-1113;osm-21-shkola-1113-2;11;811
palashevskiy-11;osm-569-shkola-110;osm-569-shkola-110-1;11;816
palashevskiy-11;shkola-1574;shkola-1574-1;11;824
palashevskiy-11;osm-563-shkola-1239;osm-563-shkola-1239-1;14;1056
palashevskiy-11;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;15;1089
palashevskiy-11;shkola-1950;shkola-1950-2;15;1121
palashevskiy-11;osm-583-shkola-123;osm-583-shkola-123-1;16;1207
palashevskiy-11;shkola-2123-im-migelya-ernandesa;shkola-2123-im-migelya-ernandesa-1;16;1226
palashevskiy-11;shkola-2054;shkola-2054-2;17;1291
palashevskiy-11;shkola-91;shkola-91-1;21;1577
palashevskiy-11;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;21;1590
palashevskiy-11;shkola-179;shkola-179-1;21;1605
palashevskiy-11;litsey-niu-vshe;litsey-niu-vshe-1;21;1610
palashevskiy-11;romanovskaya-shkola;romanovskaya-shkola-1;23;1761
palashevskiy-11;osm-646-shkola-1388;osm-646-shkola-1388-1;24;1796
parksayd;osm-582-shkola-652;osm-582-shkola-652-1;9;663
parksayd;osm-504-shkola-881;osm-504-shkola-881-1;13;992
parksayd;osm-285-shkola-880;osm-285-shkola-880-1;15;1118
parksayd;osm-514-shkola-932;osm-514-shkola-932-1;17;1269
parksayd;osm-98-litsey-504;osm-98-litsey-504-2;20;1485
parksayd;osm-479-shkola-556;osm-479-shkola-556-1;20;1527
parksayd;osm-474-np-tso-litsey-stolichnyy;osm-474-np-tso-litsey-stolichnyy-1;22;1677
parksayd;shkola-1245;shkola-1245-3;23;1737
parksayd;shkola-1582;shkola-1582-4;23;1753
parksayd;shkola-1103-im-a-v-solomatina;shkola-1103-im-a-v-solomatina-2;24;1836
parksayd;shkola-1206;shkola-1206-2;28;2071
parksayd;shkola-1173;shkola-1173-1;28;2089
parksayd;britanskaya-mezhdunarodnaya-shkola-bis;britanskaya-mezhdunarodnaya-shkola-bis-5;29;2165
parkville-zhukovka;osm-678-shkola-velikih-otkrytiy;osm-678-shkola-velikih-otkrytiy-1;25;1886
parkville-zhukovka;shkola-prezident;shkola-prezident-1;27;1997
paveletskaya-ot-granel;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;7;522
paveletskaya-ot-granel;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;11;862
paveletskaya-ot-granel;shkola-1259;shkola-1259-1;14;1077
paveletskaya-ot-granel;osm-544-shkola-553;osm-544-shkola-553-1;19;1408
paveletskaya-ot-granel;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;19;1445
paveletskaya-ot-granel;osm-571-shkola-1262;osm-571-shkola-1262-1;21;1585
paveletskaya-ot-granel;osm-497-shkola-498;osm-497-shkola-498-1;27;1999
paveletskaya-ot-granel;shkola-1257;shkola-1257-1;27;2012
paveletskaya-ot-granel;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;27;2045
paveletskaya-ot-granel;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;28;2065
paveletskaya-ot-granel;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-4;29;2139
paveletskaya-ot-granel;litsey-ranhigs;litsey-ranhigs-1;29;2168
paveletskaya-ot-granel;osm-543-internat-tretiy-moskovskiy-kad;osm-543-internat-tretiy-moskovskiy-kad-1;30;2217
paveletskaya-ot-granel;osm-672-shkola-518;osm-672-shkola-518-1;30;2231
petrovskiy-park-ii;osm-562-shkola-1164;osm-562-shkola-1164-2;5;358
petrovskiy-park-ii;shkola-1601-im-e-k-lyutikova;shkola-1601-im-e-k-lyutikova-1;5;394
petrovskiy-park-ii;osm-596-petrovskaya-shkola;osm-596-petrovskaya-shkola-1;12;906
petrovskiy-park-ii;shkola-1570;shkola-1570-1;15;1092
petrovskiy-park-ii;osm-344-kadetskaya-shkola-1784;osm-344-kadetskaya-shkola-1784-1;21;1551
petrovskiy-park-ii;osm-602-gimnaziya-svet;osm-602-gimnaziya-svet-1;23;1726
petrovskiy-park-ii;shkola-1540;shkola-1540-2;27;1990
petrovskiy-park-ii;shkola-218;shkola-218-1;27;2017
petrovskiy-park-ii;osm-447-litsey-1550;osm-447-litsey-1550-2;28;2063
petrovskiy-park-ii;shkola-1501;shkola-1501-2;28;2120
petrovskiy-park-ii;osm-436-shkola-259;osm-436-shkola-259-1;29;2190
peyv;shkola-547;shkola-547-1;9;648
peyv;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-1;15;1122
peyv;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-3;25;1878
plekhanova-11;osm-290-shkola-788;osm-290-shkola-788-1;12;880
plekhanova-11;osm-442-shkola-920;osm-442-shkola-920-1;15;1102
plekhanova-11;osm-488-shkola-672;osm-488-shkola-672-1;17;1263
plekhanova-11;shkola-1852;shkola-1852-1;19;1452
plekhanova-11;osm-86-shkola-681;osm-86-shkola-681-1;20;1521
plekhanova-11;shkola-2126-perovo;shkola-2126-perovo-2;22;1617
plekhanova-11;osm-252-osnovnoy-korpus-shkoly;osm-252-osnovnoy-korpus-shkoly-1;23;1694
plekhanova-11;osm-327-shkola-1269;osm-327-shkola-1269-1;23;1716
plekhanova-11;osm-85-shkola-1637;osm-85-shkola-1637-1;23;1723
plekhanova-11;osm-220-shkola-1310;osm-220-shkola-1310-1;24;1786
plekhanova-11;osm-328-shkola-450;osm-328-shkola-450-1;25;1850
plekhanova-11;osm-503-shkola-635;osm-503-shkola-635-1;28;2116
plekhanova-11;shkola-2072;shkola-2072-1;28;2135
poklonnaya-7;shkola-67;shkola-67-4;4;283
poklonnaya-7;osm-326-shkola-1232;osm-326-shkola-1232-1;18;1378
poklonnaya-7;osm-157-shkola-1465-imeni-admirala-n;osm-157-shkola-1465-imeni-admirala-n-3;23;1717
poklonnaya-7;osm-329-shkola-74;osm-329-shkola-74-1;24;1798
poklonnaya-7;shkola-56-imeni-akademika-v-a-legasova;shkola-56-imeni-akademika-v-a-legasova-1;24;1827
poklonnaya-7;osm-389-shkola-12;osm-389-shkola-12-1;24;1828
poklonnaya-7;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-1;28;2085
poklonnaya-7;obrazovatelnyy-tsentr-proton;obrazovatelnyy-tsentr-proton-2;28;2107
poklonnaya-7;shkola-integral;shkola-integral-1;28;2114
polar;shkola-1506;shkola-1506-1;10;787
polar;osm-57-shkola-290;osm-57-shkola-290-1;13;994
polar;osm-56-shkola-756;osm-56-shkola-756-1;15;1161
polar;osm-211-shkola-954;osm-211-shkola-954-1;16;1182
polar;osm-449-shkola-274;osm-449-shkola-274-1;19;1402
polar;osm-464-shkola-1380;osm-464-shkola-1380-1;19;1447
polar;shkola-283;shkola-283-1;20;1529
polar;shkola-967-im-v-a-komagorova;shkola-967-im-v-a-komagorova-3;21;1611
polar;shkola-gloriya;shkola-gloriya-1;24;1829
polar;osm-466-shkola-una;osm-466-shkola-una-1;27;2043
polar;osm-208-shkola-951;osm-208-shkola-951-1;30;2223
polyanka-44;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;3;258
polyanka-44;osm-571-shkola-1262;osm-571-shkola-1262-1;6;422
polyanka-44;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;8;614
polyanka-44;shkola-1799;shkola-1799-4;9;658
polyanka-44;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;11;798
polyanka-44;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;13;956
polyanka-44;shkola-1259;shkola-1259-1;15;1124
polyanka-44;osm-544-shkola-553;osm-544-shkola-553-1;16;1229
polyanka-44;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;17;1245
polyanka-44;osm-525-shkola-1323;osm-525-shkola-1323-1;22;1633
polyanka-44;chastnaya-shkola-zolotoe-sechenie;chastnaya-shkola-zolotoe-sechenie-2;23;1754
polyanka-44;shkola-1553-im-v-i-vernadskogo;shkola-1553-im-v-i-vernadskogo-2;25;1852
polyanka-44;shkola-630-im-g-p-kravchenko;shkola-630-im-g-p-kravchenko-4;25;1909
polyanka-44;litsey-ranhigs;litsey-ranhigs-1;25;1912
polyanka-44;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-2;26;1913
polyanka-44;osm-37-svyato-dimitrievskaya-shkola;osm-37-svyato-dimitrievskaya-shkola-1;26;1946
polyanka-44;litsey-vorobevy-gory;litsey-vorobevy-gory-2;26;1981
polyanka-44;shkola-1253;shkola-1253-2;29;2152
polyanka-44;shkola-stolitsa-kit;shkola-stolitsa-kit-1;29;2176
portlend;shkola-1524;shkola-1524-3;7;488
portlend;osm-234-shkola-519;osm-234-shkola-519-1;16;1181
portlend;osm-156-shkola-773;osm-156-shkola-773-1;16;1218
portlend;osm-155-gbou-shkola-1256;osm-155-gbou-shkola-1256-1;17;1246
portlend;shkola-im-i-s-polbina;shkola-im-i-s-polbina-1;22;1673
portlend;osm-641-shkola-1041;osm-641-shkola-1041-1;26;1961
portlend;shkola-654-im-a-d-fridmana;shkola-654-im-a-d-fridmana-4;28;2088
praym-park;shkola-152;shkola-152-1;10;747
praym-park;shkola-1409;shkola-1409-2;11;849
praym-park;shkola-tehnologii-obucheniya;shkola-tehnologii-obucheniya-2;19;1388
praym-park;shkola-1601-im-e-k-lyutikova;shkola-1601-im-e-k-lyutikova-5;20;1513
praym-park;osm-447-litsey-1550;osm-447-litsey-1550-2;20;1529
praym-park;shkola-1575;shkola-1575-1;21;1548
praym-park;osm-602-gimnaziya-svet;osm-602-gimnaziya-svet-1;22;1668
praym-park;osm-596-petrovskaya-shkola;osm-596-petrovskaya-shkola-1;22;1681
praym-park;novaya-gumanitarnaya-shkola;novaya-gumanitarnaya-shkola-1;22;1682
praym-park;litsey-finansovogo-universiteta;litsey-finansovogo-universiteta-1;25;1898
praym-park;inzhenerno-tehnicheskaya-shkola-im-p-r-popovicha;inzhenerno-tehnicheskaya-shkola-im-p-r-popovicha-2;25;1908
praym-park;shkola-1287;shkola-1287-2;27;2044
praym-park;shkola-1288-im-n-v-troyan;shkola-1288-im-n-v-troyan-2;29;2178
praym-park;shkola-1384;shkola-1384-3;30;2224
preobrazhenskaya-ploschad;heritage-school;heritage-school-1;6;434
preobrazhenskaya-ploschad;osm-221-gimnaziya-1799-shkolnoe-otdele;osm-221-gimnaziya-1799-shkolnoe-otdele-1;8;616
preobrazhenskaya-ploschad;osm-575-shkola-1502-energiya;osm-575-shkola-1502-energiya-2;10;748
preobrazhenskaya-ploschad;shkola-1080;shkola-1080-2;11;790
preobrazhenskaya-ploschad;osm-314-tsentr-obrazovaniya-1452-bogor;osm-314-tsentr-obrazovaniya-1452-bogor-1;16;1163
preobrazhenskaya-ploschad;shkola-1797-bogorodskaya;shkola-1797-bogorodskaya-2;16;1227
preobrazhenskaya-ploschad;osm-631-shkola-1690;osm-631-shkola-1690-1;17;1239
preobrazhenskaya-ploschad;shkola-1505-preobrazhenskaya;shkola-1505-preobrazhenskaya-1;17;1283
preobrazhenskaya-ploschad;osm-420-shkola-1032;osm-420-shkola-1032-1;19;1412
preobrazhenskaya-ploschad;osm-437-shkola-363;osm-437-shkola-363-1;19;1428
preobrazhenskaya-ploschad;osm-424-shkola-378;osm-424-shkola-378-1;20;1523
preobrazhenskaya-ploschad;osm-529-shkola-internat-30-im-k-a-mika;osm-529-shkola-internat-30-im-k-a-mika-1;25;1898
preobrazhenskaya-ploschad;shkola-1360;shkola-1360-2;26;1941
preobrazhenskaya-ploschad;osm-385-shkola-444;osm-385-shkola-444-1;26;1958
preobrazhenskaya-ploschad;osm-38-shkola-370-im;osm-38-shkola-370-im-1;29;2174
pride;osm-436-shkola-259;osm-436-shkola-259-1;7;501
pride;osm-467-shkola-237;osm-467-shkola-237-1;15;1113
pride;osm-441-shkola-1956;osm-441-shkola-1956-1;17;1310
pride;shkola-1501;shkola-1501-2;18;1350
pride;shkola-marina-roscha-im-v-f-orlova;shkola-marina-roscha-im-v-f-orlova-1;23;1724
pride;osm-433-shkola-internat-35;osm-433-shkola-internat-35-1;23;1741
pride;osm-428-gimnaziya-1572;osm-428-gimnaziya-1572-1;25;1901
pride;shkola-1540;shkola-1540-2;26;1932
pride;shkola-1601-im-e-k-lyutikova;shkola-1601-im-e-k-lyutikova-4;27;2051
pride;osm-674-shkola-1275;osm-674-shkola-1275-1;28;2110
pride;shkola-tsentra-pedagogicheskogo-masterstva-tspm;shkola-tsentra-pedagogicheskogo-masterstva-tspm-1;30;2217
primavera;shkola-727;shkola-727-2;14;1038
primavera;shkola-1285;shkola-1285-4;25;1887
primavera;kurchatovskaya-shkola;kurchatovskaya-shkola-6;29;2180
pushkarev-12;pushkinskaya-shkola-1500;pushkinskaya-shkola-1500-2;2;145
pushkarev-12;osm-114-shkola-vuz-sovremennoe-obrazov;osm-114-shkola-vuz-sovremennoe-obrazov-1;5;342
pushkarev-12;shkola-1284;shkola-1284-1;8;590
pushkarev-12;shkola-algoritm;shkola-algoritm-1;9;655
pushkarev-12;osm-636-frantsuzskiy-litsey-im-a-dyuma;osm-636-frantsuzskiy-litsey-im-a-dyuma-1;11;798
pushkarev-12;shkola-2054;shkola-2054-1;11;827
pushkarev-12;litsey-niu-vshe;litsey-niu-vshe-1;13;973
pushkarev-12;osm-554-chastnaya-shkola-bnot-menahem;osm-554-chastnaya-shkola-bnot-menahem-1;15;1151
pushkarev-12;shkola-2107;shkola-2107-5;16;1219
pushkarev-12;osm-43-russkaya-klassicheskaya-gimnaz;osm-43-russkaya-klassicheskaya-gimnaz-1;17;1286
pushkarev-12;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-6;21;1596
pushkarev-12;osm-601-shkola-1621-drevo-zhizni;osm-601-shkola-1621-drevo-zhizni-1;22;1622
pushkarev-12;osm-92-shkolnoe-otdelenie-22-litseya-;osm-92-shkolnoe-otdelenie-22-litseya--1;26;1929
pushkarev-12;inzhenernaya-shkola-1581;inzhenernaya-shkola-1581-1;26;1934
pushkarev-12;shkola-1501;shkola-1501-1;27;2015
pushkarev-12;shkola-179;shkola-179-1;27;2027
pushkarev-12;osm-21-shkola-1113;osm-21-shkola-1113-1;28;2134
pushkarev-12;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;29;2204
pyzhevskiy;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;3;220
pyzhevskiy;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-2;8;591
pyzhevskiy;osm-525-shkola-1323;osm-525-shkola-1323-1;8;625
pyzhevskiy;shkola-1799;shkola-1799-4;9;708
pyzhevskiy;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;14;1083
pyzhevskiy;osm-571-shkola-1262;osm-571-shkola-1262-1;17;1239
pyzhevskiy;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;17;1303
pyzhevskiy;shkola-1259;shkola-1259-1;17;1309
pyzhevskiy;osm-672-shkola-518;osm-672-shkola-518-1;20;1476
pyzhevskiy;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;23;1749
pyzhevskiy;osm-544-shkola-553;osm-544-shkola-553-1;23;1755
pyzhevskiy;shkola-1529-imeni-a-s-griboedova;shkola-1529-imeni-a-s-griboedova-4;28;2104
pyzhevskiy;pyatdesyat-sedmaya-shkola;pyatdesyat-sedmaya-shkola-3;28;2121
quartier-d-or;osm-525-shkola-1323;osm-525-shkola-1323-1;10;737
quartier-d-or;osm-672-shkola-518;osm-672-shkola-518-1;12;864
quartier-d-or;osm-331-elizavetinskaya-gimnaziya;osm-331-elizavetinskaya-gimnaziya-1;12;865
quartier-d-or;shkola-627-im-d-d-lelyushenko;shkola-627-im-d-d-lelyushenko-4;12;907
quartier-d-or;shkola-1799;shkola-1799-3;15;1107
quartier-d-or;shkola-1259;shkola-1259-2;15;1136
quartier-d-or;osm-648-frantsuzskiy-litsey-im-aleksan;osm-648-frantsuzskiy-litsey-im-aleksan-1;22;1686
quartier-d-or;osm-571-shkola-1262;osm-571-shkola-1262-1;23;1725
quartier-d-or;litsey-niu-vshe;litsey-niu-vshe-4;24;1833
quartier-d-or;osm-567-pirogovskaya-shkola;osm-567-pirogovskaya-shkola-1;25;1894
quartier-d-or;osm-368-svyato-vladimirskaya-shkola;osm-368-svyato-vladimirskaya-shkola-1;26;1932
quartier-d-or;ekonomicheskiy-litsey-reu-im-g-v-plehanova;ekonomicheskiy-litsey-reu-im-g-v-plehanova-1;26;1948
quartier-d-or;osm-482-tsentr-obrazovaniya-1685;osm-482-tsentr-obrazovaniya-1685-1;27;1996
quartier-d-or;osm-650-pravoslavnaya-svyato-petrovska;osm-650-pravoslavnaya-svyato-petrovska-1;28;2065
quartier-d-or;shkola-2104-na-taganke;shkola-2104-na-taganke-1;28;2117
quartier-d-or;osm-544-shkola-553;osm-544-shkola-553-1;29;2142
quartier-d-or;shkola-pokrovskiy-kvartal;shkola-pokrovskiy-kvartal-1;29;2165
quartier-d-or;osm-497-shkola-498;osm-497-shkola-498-1;29;2182
rakurs;osm-187-tsentr-obrazovaniya-1854;osm-187-tsentr-obrazovaniya-1854-1;9;641
