school_id;school;in_nota_base;type;tier;building;lat;lon;source;osm_id
osm-376-shkola-960;Школа №960;нет;Другая;;Школа №960;55.888428;37.607517;OpenStreetMap, корпус;w135854616
osm-377-shkola-255;Школа №255;нет;Другая;;Школа №255 (бывшая №195);55.894872;37.605697;OpenStreetMap, корпус;w136884285
osm-378-shkola-308;Школа №308;нет;Другая;;Школа №308;55.807240;37.642406;OpenStreetMap, корпус;w140563396
osm-379-shkola-524;Школа № 524;нет;Другая;;Школа № 524;55.646249;37.584482;OpenStreetMap, корпус;w141040653
osm-380-shkola-318;Школа №318;нет;Другая;;Школа №318;55.814606;37.723730;OpenStreetMap, корпус;w141643616
osm-381-shkola-362;Школа №362;нет;Другая;;Школа №362;55.813838;37.728621;OpenStreetMap, корпус;w141643636
osm-382-shkola-222;Школа №222;нет;Другая;;Школа №222 (Корпус 2);55.886137;37.561027;OpenStreetMap, корпус;w143013486
osm-382-shkola-222;Школа №222;нет;Другая;;Школа №222;55.881880;37.561703;OpenStreetMap, корпус;w241360759
osm-383-shkola-847;Школа №847;нет;Другая;;Школа №847;55.882172;37.522305;OpenStreetMap, корпус;w144131944
osm-384-shkola-683;Школа №683;нет;Другая;;Школа №683;55.889524;37.524624;OpenStreetMap, корпус;w144131946
osm-385-shkola-444;Школа № 444;нет;Другая;;Школа № 444. Корпус школьного образования;55.783874;37.706044;OpenStreetMap, корпус;w147003347
osm-386-shkola-272;Школа №272;нет;Другая;;Школа №272;55.868682;37.561098;OpenStreetMap, корпус;w148698553
osm-387-gbou-shkola-1420-korpus-12;ГБОУ Школа 1420, Корпус № 12;нет;Другая;;ГБОУ Школа 1420, Корпус № 12;55.700164;37.787211;OpenStreetMap, корпус;w150185126
osm-388-shkola-12;Школа №12;нет;Другая;;Школа №12;55.884784;37.743277;OpenStreetMap, корпус;r2893419
osm-389-shkola-12;Школа № 12;нет;Другая;;Школа № 12;55.730534;37.532559;OpenStreetMap, корпус;w353198792
osm-390-shkola-12;Школа №12;нет;Другая;;Школа №12;55.806073;37.324646;OpenStreetMap, корпус;r3320130
osm-391-litsey-12;Лицей №12;нет;Другая;;Лицей №12;55.890553;37.420965;OpenStreetMap, корпус;r8273116
osm-392-shkola-12;Школа №12;нет;Другая;;Школа №12;55.672909;37.260204;OpenStreetMap, корпус;w1088109481
osm-393-shkola-708;Школа №708;нет;Другая;;Школа №708;55.803389;37.767501;OpenStreetMap, корпус;w150881647
osm-394-shkola-365;Школа №365;нет;Другая;;Школа №365;55.817378;37.728764;OpenStreetMap, корпус;w153236806
osm-395-shkola-442;Школа №442;нет;Другая;;Школа №442;55.815501;37.722361;OpenStreetMap, корпус;w154000076
osm-396-shkola-374;Школа №374;нет;Другая;;Школа №374;55.816556;37.697893;OpenStreetMap, корпус;w155653757
osm-397-shkola-samson;"Школа ""Самсон""";нет;Другая;;"Школа ""Самсон""";55.683813;37.676786;OpenStreetMap, корпус;w157140955
osm-398-shkola-1314;Школа №1314;нет;Другая;;Школа №1314;55.712986;37.789198;OpenStreetMap, корпус;r2102794
osm-399-shkola-867;Школа №867;нет;Другая;;Школа №867;55.637176;37.755408;OpenStreetMap, корпус;r240274
osm-400-shkola-997;Школа №997;нет;Другая;;Школа №997;55.636768;37.753895;OpenStreetMap, корпус;r240273
osm-401-tsentr-obrazovaniya-1865;Центр образования №1865;нет;Другая;;Центр образования №1865;55.783579;37.512459;OpenStreetMap, корпус;w157600516
osm-402-shkola-684;Школа №684;нет;Другая;;Школа №684;55.807891;37.515930;OpenStreetMap, корпус;w157617101
osm-403-shkola-1884;Школа №1884;нет;Другая;;Школа №1884;55.867493;37.529415;OpenStreetMap, корпус;w158029421
osm-404-shkola-574;школа №574;нет;Другая;;школа №574;55.678938;37.654463;OpenStreetMap, корпус;w160199979
osm-405-tsentr-obrazovaniya-1417;Центр образования №1417;нет;Другая;;Центр образования №1417;55.671699;37.793569;OpenStreetMap, корпус;w160282325
osm-406-shkola-2099;Школа № 2099;нет;Другая;;Школа № 2099. Здание 1;55.817529;37.493171;OpenStreetMap, корпус;w161413502
osm-406-shkola-2099;Школа № 2099;нет;Другая;;Школа № 2099. Здание 2;55.819794;37.491188;OpenStreetMap, корпус;r16145301
osm-407-shkola-gorod-colntsa;"Школа ""Город Cолнца""";нет;Другая;;"Школа ""Город Cолнца""";55.906053;37.625509;OpenStreetMap, корпус;w161698430
osm-408-shkola-935;Школа №935;нет;Другая;;Школа №935;55.582711;37.688890;OpenStreetMap, корпус;w161863172
osm-409-shkola-996;Школа № 996;нет;Другая;;Школа № 996;55.627052;37.723636;OpenStreetMap, корпус;r2396447
osm-410-shkola-internat-105;Школа-интернат №105;нет;Другая;;Школа-интернат №105;55.716747;37.740292;OpenStreetMap, корпус;r2248444
osm-411-shkola-445;Школа №445;нет;Другая;;Школа №445;55.793548;37.781369;OpenStreetMap, корпус;w168840466
osm-412-shkola-1114;Школа №1114;нет;Другая;;Школа №1114;55.764701;37.490679;OpenStreetMap, корпус;r2307305
osm-413-shkola-696;Школа №696;нет;Другая;;Школа №696;55.764702;37.484136;OpenStreetMap, корпус;w172805534
osm-414-shkola-1124;Школа 1124;нет;Другая;;Школа 1124;55.640058;37.336802;OpenStreetMap, корпус;w173489807
osm-415-shkola-1933;Школа № 1933;нет;Другая;;Школа № 1933;55.646468;37.349875;OpenStreetMap, корпус;w173489810
osm-416-shkola-1376;Школа № 1376;нет;Другая;;Школа № 1376;55.648688;37.340725;OpenStreetMap, корпус;w173489812
osm-417-shkola-407;Школа №407;нет;Другая;;Школа №407;55.723943;37.812176;OpenStreetMap, корпус;w176751812
osm-418-shkola-813;Школа №813;нет;Другая;;Школа №813;55.719975;37.813726;OpenStreetMap, корпус;w176751813
osm-419-svyato-georgievskaya-gimnaziya;Свято-Георгиевская гимназия;нет;Другая;;Свято-Георгиевская гимназия;55.820078;37.322747;OpenStreetMap, корпус;w178314930
osm-420-shkola-1032;Школа №1032;нет;Другая;;Школа №1032;55.796022;37.731006;OpenStreetMap, корпус;w178441147
osm-421-shkola-219;Школа №219;нет;Другая;;Школа №219;55.900900;37.582094;OpenStreetMap, корпус;w179116510
osm-422-chastnaya-nachalnaya-shkola-ga;Частная начальная школа «Галилей»;нет;Другая;;Частная начальная школа «Галилей»;55.806484;37.689382;OpenStreetMap, корпус;w179615797
osm-423-spetsshkola-991;Спецшкола №991;нет;Другая;;Спецшкола №991;55.619489;37.739508;OpenStreetMap, корпус;r2425833
osm-424-shkola-378;Школа №378;нет;Другая;;Школа №378;55.794948;37.696337;OpenStreetMap, корпус;w185426891
osm-425-tsentr-obrazovaniya-1426;Центр образования №1426;нет;Другая;;Центр образования №1426;55.596532;37.659963;OpenStreetMap, корпус;w187244540
osm-426-shkola-1035;Школа №1035;нет;Другая;;Школа №1035;55.820222;37.754162;OpenStreetMap, корпус;w188330084
osm-427-shkola-373;Школа №373;нет;Другая;;Школа №373;55.828721;37.757252;OpenStreetMap, корпус;w188434483
osm-428-gimnaziya-1572;Гимназия №1572;нет;Другая;;Гимназия №1572;55.786782;37.610161;OpenStreetMap, корпус;w189136645
osm-429-sosh-198;СОШ № 198;нет;Другая;;СОШ № 198;55.706566;37.583568;OpenStreetMap, корпус;w189725485
osm-430-shkola-589;Школа № 589;нет;Другая;;Школа № 589;55.718246;37.393755;OpenStreetMap, корпус;w191705018
osm-431-shkola-1266;Школа № 1266;нет;Другая;;Школа № 1266;55.704841;37.578319;OpenStreetMap, корпус;r2631945
osm-432-gbou-sosh-480;ГБОУ СОШ 480;нет;Другая;;ГБОУ СОШ 480;55.734170;37.677657;OpenStreetMap, корпус;w196889682
osm-433-shkola-internat-35;Школа-интернат №35;нет;Другая;;Школа-интернат №35;55.787230;37.602768;OpenStreetMap, корпус;w196952681
osm-434-tsentr-obrazovaniya-1421;Центр образования №1421;нет;Другая;;Центр образования №1421;55.713637;37.753027;OpenStreetMap, корпус;r2699560
osm-435-gimnaziya-mgups;Гимназия МГУПС;нет;Другая;;Гимназия МГУПС;55.803227;37.645266;OpenStreetMap, корпус;w201014765
osm-436-shkola-259;Школа №259;нет;Другая;;Школа №259;55.795250;37.600537;OpenStreetMap, корпус;w202195837
osm-437-shkola-363;Школа №363;нет;Другая;;Школа №363 (начальные классы);55.808856;37.712045;OpenStreetMap, корпус;r2752454
osm-438-shkola-edvays;"Школа ""Эдвайс""";нет;Другая;;"Школа ""Эдвайс""";55.815293;37.791073;OpenStreetMap, корпус;w205878083
osm-439-kibershkola;КиберШкола;нет;Другая;;КиберШкола;55.807033;37.786580;OpenStreetMap, корпус;r14275411
osm-440-shkola-829;Школа №829;нет;Другая;;Школа №829;55.858884;37.410119;OpenStreetMap, корпус;w207305883
osm-441-shkola-1956;Школа №1956;нет;Другая;;Школа №1956;55.802962;37.610502;OpenStreetMap, корпус;w207606311
osm-442-shkola-920;Школа №920;нет;Другая;;Школа №920;55.746927;37.778104;OpenStreetMap, корпус;w216065798
osm-443-shkola-660;Школа №660;нет;Другая;;Школа №660;55.867317;37.534243;OpenStreetMap, корпус;w216252169
osm-444-shkola-1121;Школа №1121;нет;Другая;;Школа №1121;55.875475;37.541642;OpenStreetMap, корпус;r6751351
osm-445-litsey-1594;Лицей №1594;нет;Другая;;Лицей №1594;55.864232;37.540581;OpenStreetMap, корпус;w216268349
osm-446-shkola-662;Школа №662;нет;Другая;;Школа №662;55.874322;37.520685;OpenStreetMap, корпус;w216269282
osm-447-litsey-1550;Лицей №1550;нет;Другая;;Лицей №1550;55.782654;37.559747;OpenStreetMap, корпус;w217369344
osm-447-litsey-1550;Лицей №1550;нет;Другая;;Лицей №1550, подр №2;55.785370;37.558626;OpenStreetMap, корпус;r14989885
osm-448-shkola-1066;Школа №1066;нет;Другая;;Школа №1066;55.575511;37.574250;OpenStreetMap, корпус;w221522083
osm-449-shkola-274;Школа №274;нет;Другая;;Школа №274;55.884124;37.648179;OpenStreetMap, корпус;w227488072
osm-450-litsey-1523;Лицей №1523;нет;Другая;;Лицей №1523;55.677141;37.681463;OpenStreetMap, корпус;r3049425
osm-451-progimnaziya-1882;Прогимназия №1882;нет;Другая;;Прогимназия №1882;55.705885;37.812290;OpenStreetMap, корпус;w230787749
osm-452-shkola-1213;Школа № 1213;нет;Другая;;Школа № 1213;55.843991;37.565385;OpenStreetMap, корпус;r3164563
osm-452-shkola-1213;Школа № 1213;нет;Другая;;Школа № 1213. Корпус № 2;55.842467;37.573637;OpenStreetMap, корпус;w241375900
osm-452-shkola-1213;Школа № 1213;нет;Другая;;Школа № 1213;55.839783;37.576187;OpenStreetMap, корпус;w1257008884
osm-453-gbou-sosh-shkola-1010-korpus-3;ГБОУ СОШ Школа №1010 Корпус №3;нет;Другая;;ГБОУ СОШ Школа №1010 Корпус №3;55.770920;37.478798;OpenStreetMap, корпус;r1285674
osm-454-shkola-267;Школа № 267;нет;Другая;;Школа № 267;55.871971;37.609323;OpenStreetMap, корпус;w239870094
osm-455-shkola-1678;Школа №1678;нет;Другая;;Школа №1678;55.891714;37.560310;OpenStreetMap, корпус;w241361187
osm-455-shkola-1678;Школа №1678;нет;Другая;;Школа №1678;55.881603;37.555395;OpenStreetMap, корпус;w241361651
osm-456-shkola-1084;Школа №1084;нет;Другая;;Школа №1084;55.698680;37.840389;OpenStreetMap, корпус;r3324791
osm-457-progimnaziya-1728;Прогимназия №1728;нет;Другая;;Прогимназия №1728;55.642513;37.408379;OpenStreetMap, корпус;w246723264
osm-458-gimnaziya-1597;Гимназия №1597;нет;Другая;;Гимназия №1597;55.709069;37.816305;OpenStreetMap, корпус;w246898126
osm-459-shkola-1909;Школа №1909;нет;Другая;;Школа №1909;55.686454;37.861561;OpenStreetMap, корпус;w247016213
osm-460-shkola-1011;Школа № 1011;нет;Другая;;Школа № 1011;55.646163;37.401620;OpenStreetMap, корпус;w247099214
osm-461-shkola-1003;Школа №1003;нет;Другая;;Школа №1003;55.652487;37.413328;OpenStreetMap, корпус;w247887301
osm-462-shkola-1096;Школа №1096;нет;Другая;;Школа №1096;55.866428;37.698540;OpenStreetMap, корпус;w248420121
